Gemeente,NIS-code,Centrumstad?,Indicator,Herkomst,Jaar,Aantal personen van 0 tot en met 59 jaar dat leeft in een gezin met zeer lage werkintensiteit naar herkomst,Aantal inwoners van 0 tot en met 59 jaar naar herkomst (KSZ-cijfers),Procent
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,174,738,0.2358
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,296,5366,0.0552
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,172,974,0.1766
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,182,300,0.6067
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2016,73,164,0.4451
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2016,13,200,0.065
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2016,34,40,0.85
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2016,75,96,0.7813
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,156,723,0.2158
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,249,5276,0.0472
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,167,1007,0.1658
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,57,191,0.2984
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2017,43,137,0.3139
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2017,14,221,0.0633
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2017,14,44,0.3182
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,151,740,0.2041
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,252,5164,0.0488
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,149,1034,0.1441
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,49,206,0.2379
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2018,39,149,0.2617
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2018,16,256,0.0625
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2018,10,46,0.2174
Merksplas,13023,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,131,731,0.1792
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,1738,21365,0.0813
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,865,2463,0.3512
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,438,1875,0.2336
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2009,142,651,0.2181
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2009,71,227,0.3128
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2009,57,245,0.2327
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2009,239,979,0.2441
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,716,1942,0.3687
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2009,78,294,0.2653
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,1820,21292,0.0855
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,844,2563,0.3293
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,464,1994,0.2327
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2010,164,714,0.2297
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2010,67,236,0.2839
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2010,57,260,0.2192
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2010,243,1020,0.2382
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,701,2019,0.3472
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2010,76,308,0.2468
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,1808,21160,0.0854
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,842,2632,0.3199
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,572,2187,0.2615
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2011,207,806,0.2568
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2011,54,275,0.1964
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2011,124,347,0.3573
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2011,241,1034,0.2331
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,719,2046,0.3514
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2011,69,311,0.2219
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,1798,21117,0.0851
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,860,2773,0.3101
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,613,2364,0.2593
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2012,239,891,0.2682
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2012,64,369,0.1734
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2012,122,389,0.3136
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2012,252,1084,0.2325
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,714,2054,0.3476
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2012,82,350,0.2343
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,1770,20945,0.0845
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,988,2928,0.3374
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,670,2521,0.2658
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2013,314,1020,0.3078
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2013,127,433,0.2933
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2013,114,404,0.2822
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2013,242,1097,0.2206
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,779,2147,0.3628
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2013,82,348,0.2356
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,1791,20878,0.0858
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,932,2991,0.3116
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,720,2639,0.2728
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2014,344,1122,0.3066
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2014,111,433,0.2564
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2014,111,391,0.2839
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2014,265,1126,0.2353
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,728,2207,0.3299
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2014,93,351,0.265
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,1833,20750,0.0883
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,863,3048,0.2831
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,798,2811,0.2839
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2015,359,1233,0.2912
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2015,114,489,0.2331
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2015,114,409,0.2787
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2015,325,1169,0.278
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,668,2202,0.3034
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2015,81,357,0.2269
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,1774,20544,0.0864
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,841,3159,0.2662
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,788,3031,0.26
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2016,381,1412,0.2698
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2016,100,522,0.1916
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2016,131,428,0.3061
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2016,276,1191,0.2317
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,657,2260,0.2907
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2016,84,377,0.2228
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,1659,20236,0.082
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,761,3193,0.2383
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,803,3139,0.2558
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2017,390,1463,0.2666
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2017,94,560,0.1679
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2017,122,436,0.2798
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2017,291,1240,0.2347
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,595,2260,0.2633
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2017,72,373,0.193
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,1595,20087,0.0794
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,730,3224,0.2264
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,782,3331,0.2348
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2018,403,1614,0.2497
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2018,70,572,0.1224
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2018,120,453,0.2649
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2018,259,1264,0.2049
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,581,2244,0.2589
Mol,13025,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2018,79,408,0.1936
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,663,8592,0.0772
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,40,398,0.1005
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,52,304,0.1711
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2009,33,190,0.1737
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2009,15,53,0.283
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2009,8,35,0.2286
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2009,11,79,0.1392
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,22,300,0.0733
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,666,8560,0.0778
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,59,408,0.1446
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,65,329,0.1976
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2010,34,199,0.1709
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2010,21,57,0.3684
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2010,16,46,0.3478
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2010,15,84,0.1786
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,36,308,0.1169
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,663,8540,0.0776
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,37,401,0.0923
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,61,343,0.1778
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2011,27,206,0.1311
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2011,10,53,0.1887
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2011,25,52,0.4808
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2011,9,85,0.1059
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,26,307,0.0847
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,641,8495,0.0755
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,53,457,0.116
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,57,363,0.157
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2012,27,220,0.1227
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2012,19,85,0.2235
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2012,19,41,0.4634
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2012,11,102,0.1078
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,29,316,0.0918
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2012,5,56,0.0893
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,651,8491,0.0767
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,39,497,0.0785
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,73,384,0.1901
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2013,34,242,0.1405
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2013,5,108,0.0463
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2013,16,35,0.4571
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2013,23,107,0.215
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,33,328,0.1006
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,655,8485,0.0772
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,53,522,0.1015
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,80,383,0.2089
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2014,46,242,0.1901
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2014,10,116,0.0862
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2014,8,36,0.2222
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2014,26,105,0.2476
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,38,345,0.1101
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2014,5,61,0.082
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,625,8395,0.0744
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,43,550,0.0782
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,61,387,0.1576
Olen,13029,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2015,34,239,0.1423
