Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal personen met een (equivalent) leefloon naar herkomst,"Aantal inwoners naar herkomst 
(KSZ-cijfers)",Procent
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb,7,285,0.0246
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,5,303,0.0165
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,22,16447,0.0013
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,5,73,0.0685
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,15,685,0.0219
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb,5,309,0.0162
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,5,334,0.015
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,15,16451,0.0009
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,5,83,0.0602
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,14,737,0.019
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb,4,320,0.0125
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,6,383,0.0157
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,13,16428,0.0008
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,9,801,0.0112
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,8,455,0.0176
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,14,16375,0.0009
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,11,918,0.012
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,17,488,0.0348
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,18,16441,0.0011
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,5,824,0.0061
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU,4,70,0.0571
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,23,972,0.0237
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,16,527,0.0304
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,13,16329,0.0008
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,4,883,0.0045
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,23,1057,0.0218
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb,5,456,0.011
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,25,570,0.0439
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,12,16264,0.0007
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,34,1179,0.0288
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb,8,512,0.0156
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,25,617,0.0405
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,19,16223,0.0012
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,39,1355,0.0288
Londerzeel,23045,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,12,629,0.0191
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen,21,723,0.029
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,15,8473,0.0018
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,8,1547,0.0052
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,4,398,0.0101
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,43,3193,0.0135
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb,18,2072,0.0087
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,West- en Noord-EU15,6,506,0.0119
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,23,760,0.0303
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,24,8282,0.0029
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,6,1614,0.0037
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,4,422,0.0095
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,50,3436,0.0146
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb,23,2254,0.0102
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,West- en Noord-EU15,5,533,0.0094
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,29,825,0.0352
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,30,8075,0.0037
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,11,1699,0.0065
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,16,477,0.0335
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,75,3783,0.0198
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb,30,2481,0.0121
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,7,553,0.0127
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,29,912,0.0318
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,27,7872,0.0034
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,10,1764,0.0057
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,16,535,0.0299
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,67,4097,0.0164
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb,22,2650,0.0083
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,9,558,0.0161
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,35,988,0.0354
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,21,7723,0.0027
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,8,1832,0.0044
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,14,560,0.025
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,76,4427,0.0172
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb,27,2879,0.0094
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,West- en Noord-EU15,7,599,0.0117
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,43,1121,0.0384
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,23,7565,0.003
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,7,1873,0.0037
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU,8,611,0.0131
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,80,4822,0.0166
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb,29,3090,0.0094
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,43,1170,0.0368
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,25,7324,0.0034
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,7,1953,0.0036
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU,8,646,0.0124
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,77,5175,0.0149
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb,26,3359,0.0077
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,West- en Noord-EU15,4,619,0.0065
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,46,1252,0.0367
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,18,7152,0.0025
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,10,2007,0.005
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU,5,675,0.0074
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,89,5607,0.0159
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb,38,3680,0.0103
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,6,617,0.0097
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,59,1320,0.0447
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,20,7027,0.0028
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,10,2095,0.0048
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU,10,736,0.0136
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,105,5998,0.0175
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb,36,3942,0.0091
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Zuid-EU15,5,1029,0.0049
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,49,1350,0.0363
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,25,6866,0.0036
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,10,2184,0.0046
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU,11,773,0.0142
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,105,6347,0.0165
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,45,4224,0.0107
Machelen,23047,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Zuid-EU15,6,1077,0.0056
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen,21,576,0.0365
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,14,15908,0.0009
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,24,1094,0.0219
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,21,627,0.0335
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,15,15777,0.001
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,5,1404,0.0036
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,26,1203,0.0216
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,21,681,0.0308
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,12,15497,0.0008
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,27,1341,0.0201
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb,4,503,0.008
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,20,736,0.0272
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,13,15361,0.0008
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,5,1551,0.0032
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,25,1492,0.0168
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb,4,581,0.0069
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,20,832,0.024
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,13,15159,0.0009
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,26,1678,0.0155
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb,5,662,0.0076
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,21,865,0.0243
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,10,15110,0.0007
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,5,1694,0.003
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,29,1768,0.0164
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb,7,704,0.0099
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,West- en Noord-EU15,4,836,0.0048
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,22,855,0.0257
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,16,15013,0.0011
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,27,1850,0.0146
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb,4,778,0.0051
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,27,970,0.0278
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,10,14864,0.0007
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,31,2066,0.015
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb,4,852,0.0047
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,27,1003,0.0269
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,6,14793,0.0004
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,32,2236,0.0143
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb,4,962,0.0042
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,23,1057,0.0218
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,5,14750,0.0003
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,4,1988,0.002
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,29,2424,0.012
Meise,23050,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,5,1082,0.0046
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen,41,443,0.0926
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,29,13707,0.0021
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,5,656,0.0076
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,4,122,0.0328
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,53,779,0.068
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb,8,214,0.0374
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,West- en Noord-EU15,4,341,0.0117
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,46,490,0.0939
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,36,13766,0.0026
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,8,694,0.0115
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,6,136,0.0441
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,63,879,0.0717
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb,11,253,0.0435
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,45,530,0.0849
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,32,13829,0.0023
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,9,764,0.0118
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,9,174,0.0517
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,59,971,0.0608
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb,5,267,0.0187
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Zuid-EU15,4,255,0.0157
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,46,584,0.0788
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,31,13784,0.0022
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,5,822,0.0061
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,9,178,0.0506
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,63,1073,0.0587
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb,8,311,0.0257
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,43,601,0.0715
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,36,13816,0.0026
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,12,887,0.0135
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,9,189,0.0476
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,60,1158,0.0518
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb,8,368,0.0217
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,West- en Noord-EU15,7,433,0.0162
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,39,635,0.0614
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,22,13726,0.0016
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,8,942,0.0085
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU,4,217,0.0184
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,53,1233,0.043
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb,10,381,0.0262
Merchtem,23052,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,West- en Noord-EU15,5,435,0.0115
