Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal niet-werkende werkzoekenden in beroepsinschakelingstijd,Totaal aantal niet-werkende werkzoekenden in beroepsinschakelingstijd,Procent
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,2,48,0.0416667
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,11,48,0.229167
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,32,46,0.695652
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,3,46,0.0652174
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,11,46,0.23913
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,27,42,0.642857
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,1,42,0.0238095
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,14,42,0.333333
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,29,39,0.74359
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,2,39,0.0512821
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,8,39,0.205128
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,29,37,0.783784
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,2,37,0.0540541
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,6,37,0.162162
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,17,24,0.708333
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,2,24,0.0833333
Machelen,23047,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,5,24,0.208333
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,48,53,0.90566
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,2,53,0.0377358
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,3,53,0.0566038
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,51,54,0.944444
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,1,54,0.0185185
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,2,54,0.037037
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,42,46,0.913043
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,1,46,0.0217391
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,3,46,0.0652174
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,37,43,0.860465
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,1,43,0.0232558
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,5,43,0.116279
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,50,56,0.892857
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,0,56,0.0
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,6,56,0.107143
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,44,53,0.830189
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,3,53,0.0566038
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,6,53,0.113208
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,50,55,0.909091
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,1,55,0.0181818
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,4,55,0.0727273
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,42,46,0.913043
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,1,46,0.0217391
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,3,46,0.0652174
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,38,42,0.904762
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,0,42,0.0
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,4,42,0.0952381
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,33,39,0.846154
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,1,39,0.025641
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,5,39,0.128205
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,26,34,0.764706
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,2,34,0.0588235
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,6,34,0.176471
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,28,34,0.823529
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,1,34,0.0294118
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,5,34,0.147059
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,22,26,0.846154
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,2,26,0.0769231
Meise,23050,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,2,26,0.0769231
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,42,44,0.954545
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,0,44,0.0
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,2,44,0.0454545
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,40,43,0.930233
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,1,43,0.0232558
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,2,43,0.0465116
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,29,33,0.878788
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,1,33,0.030303
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,3,33,0.0909091
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,33,36,0.916667
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,0,36,0.0
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,3,36,0.0833333
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,38,42,0.904762
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,1,42,0.0238095
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,3,42,0.0714286
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,44,46,0.956522
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,1,46,0.0217391
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,1,46,0.0217391
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,38,40,0.95
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,0,40,0.0
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,2,40,0.05
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,28,30,0.933333
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,0,30,0.0
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,2,30,0.0666667
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,32,33,0.969697
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,0,33,0.0
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,1,33,0.030303
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,26,28,0.928571
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,0,28,0.0
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,2,28,0.0714286
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,26,30,0.866667
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,1,30,0.0333333
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,3,30,0.1
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,29,34,0.852941
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,1,34,0.0294118
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,4,34,0.117647
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,23,31,0.741935
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,2,31,0.0645161
Merchtem,23052,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,6,31,0.193548
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,30,30,1.0
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,0,30,0.0
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,0,30,0.0
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,33,36,0.916667
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,1,36,0.0277778
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,2,36,0.0555556
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,34,36,0.944444
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,0,36,0.0
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,2,36,0.0555556
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,25,26,0.961538
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,0,26,0.0
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,1,26,0.0384615
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,27,29,0.931034
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,1,29,0.0344828
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,1,29,0.0344828
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,31,33,0.939394
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,1,33,0.030303
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,1,33,0.030303
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,34,35,0.971429
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,0,35,0.0
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,1,35,0.0285714
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,35,36,0.972222
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,0,36,0.0
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,1,36,0.0277778
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,31,33,0.939394
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,0,33,0.0
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,2,33,0.0606061
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,30,34,0.882353
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,2,34,0.0588235
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,2,34,0.0588235
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,20,24,0.833333
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,1,24,0.0416667
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,3,24,0.125
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,21,24,0.875
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,0,24,0.0
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,3,24,0.125
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,16,20,0.8
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,1,20,0.05
Opwijk,23060,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,3,20,0.15
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,51,59,0.864407
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,4,59,0.0677966
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,4,59,0.0677966
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,49,57,0.859649
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,4,57,0.0701754
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,4,57,0.0701754
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,41,53,0.773585
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,6,53,0.113208
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,6,53,0.113208
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,39,53,0.735849
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,6,53,0.113208
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,8,53,0.150943
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,46,59,0.779661
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,6,59,0.101695
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,7,59,0.118644
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,46,56,0.821429
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,5,56,0.0892857
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,5,56,0.0892857
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,41,49,0.836735
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,4,49,0.0816327
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,4,49,0.0816327
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,32,42,0.761905
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,4,42,0.0952381
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,6,42,0.142857
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,31,36,0.861111
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,2,36,0.0555556
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,3,36,0.0833333
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,27,33,0.818182
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,2,33,0.0606061
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,4,33,0.121212
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,28,35,0.8
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,1,35,0.0285714
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,6,35,0.171429
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,27,35,0.771429
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,3,35,0.0857143
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,5,35,0.142857
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,17,20,0.85
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,2,20,0.1
Overijse,23062,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,1,20,0.05
Pepingen,23064,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,15,15,1.0
Pepingen,23064,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,0,15,0.0
Pepingen,23064,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,0,15,0.0
