Gemeente,NIS-code,Centrumstad?,Indicator,Herkomst,Jaar,Procent
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.11765
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.23529
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.68421
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.05263
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.26316
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.65
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.05
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.3
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.5625
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.4375
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.4375
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.0625
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.5
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.55172
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.03448
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.37931
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,0.03448
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.45833
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.16667
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.25
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,0.125
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.48
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.16
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.24
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,0.12
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.35294
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.17647
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.23529
Steenokkerzeel,23081,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.23529
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.75
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.25
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.55556
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.44444
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.45455
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.54545
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.58333
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.41667
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.53846
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.46154
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.38889
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.55556
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,0.05556
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.29032
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.06452
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.58065
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,0.06452
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.31579
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.07895
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.55263
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,0.05263
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.24242
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.15152
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.57576
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,0.0303
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.35484
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.16129
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.45161
Ternat,23086,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.03226
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.25
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,0.09375
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.59375
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,0.0625
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.25828
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.11921
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.58278
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,0.03974
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.28571
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.0936
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.58128
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,0.03941
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.31967
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.08607
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.57377
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,0.02049
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.32343
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.07591
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.58746
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,0.0132
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.27333
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.08
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.63333
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,0.01333
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.20635
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.10159
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.65397
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,0.0381
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.25778
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.09333
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.59556
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,0.05333
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.19667
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.08333
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.62667
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,0.09333
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.19118
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.08088
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.60662
Vilvoorde,23088,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.12132
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.18072
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,0.06024
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.73494
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,0.0241
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.20408
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.06122
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.72449
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,0.0102
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.15909
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.11364
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.7197
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,0.00758
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.18333
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.11111
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.67778
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,0.02778
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.16757
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.12973
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.67027
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,0.03243
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.18405
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.10429
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.66258
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,0.04908
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.15517
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.08621
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.62931
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,0.12931
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.17431
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.07339
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.65138
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,0.10092
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.12613
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.08108
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.66667
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,0.12613
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.13821
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.05691
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.6748
Zaventem,23094,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.13008
Zemst,23096,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.92308
Zemst,23096,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,0.07692
Zemst,23096,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,
Zemst,23096,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,
Zemst,23096,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.83333
Zemst,23096,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.11111
Zemst,23096,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,
Zemst,23096,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,0.05556
Zemst,23096,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.82353
Zemst,23096,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,
