Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Nationaliteit,Aantal meerderjarige nieuwkomers naar nationaliteitsgroep,Aantal meerderjarige nieuwkomers,Procent
Balen,13003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,1,71,0.01408
Balen,13003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,14,42,0.33333
Balen,13003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),19,42,0.45238
Balen,13003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,9,42,0.21429
Balen,13003,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,0,42,0.0
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,26,82,0.31707
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),24,82,0.29268
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,32,82,0.39024
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,0,82,0.0
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,15,65,0.23077
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),28,65,0.43077
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,22,65,0.33846
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,0,65,0.0
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,10,70,0.14286
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),41,70,0.58571
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,19,70,0.27143
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,0,70,0.0
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,10,64,0.15625
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,EU+ (excl. Nederland),31,64,0.48438
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Nederland,18,64,0.28125
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Onbepaalde nationaliteit,5,64,0.07813
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Derdelander,12,47,0.25532
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,EU+ (excl. Nederland),17,47,0.3617
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Nederland,18,47,0.38298
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Onbepaalde nationaliteit,0,47,0.0
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Derdelander,20,64,0.3125
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,EU+ (excl. Nederland),23,64,0.35938
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Nederland,21,64,0.32813
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Onbepaalde nationaliteit,0,64,0.0
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Derdelander,42,81,0.51852
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,EU+ (excl. Nederland),29,81,0.35802
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Nederland,9,81,0.11111
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Onbepaalde nationaliteit,1,81,0.01235
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Derdelander,23,65,0.35385
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,EU+ (excl. Nederland),28,65,0.43077
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Nederland,12,65,0.18462
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,2,65,0.03077
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,22,78,0.28205
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),37,78,0.47436
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,19,78,0.24359
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,0,78,0.0
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,22,75,0.29333
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),38,75,0.50667
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,15,75,0.2
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,0,75,0.0
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,22,80,0.275
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),44,80,0.55
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,14,80,0.175
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,0,80,0.0
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,18,57,0.31579
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),34,57,0.59649
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,5,57,0.08772
Beerse,13004,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,0,57,0.0
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,7,34,0.20588
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),18,34,0.52941
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,9,34,0.26471
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,0,34,0.0
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,6,16,0.375
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),6,16,0.375
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,4,16,0.25
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,0,16,0.0
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,3,21,0.14286
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),10,21,0.47619
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,7,21,0.33333
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,1,21,0.04762
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,8,31,0.25806
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,EU+ (excl. Nederland),18,31,0.58065
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Nederland,4,31,0.12903
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Onbepaalde nationaliteit,1,31,0.03226
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Derdelander,1,34,0.02941
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,EU+ (excl. Nederland),15,34,0.44118
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Nederland,18,34,0.52941
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Onbepaalde nationaliteit,0,34,0.0
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Derdelander,13,39,0.33333
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,EU+ (excl. Nederland),12,39,0.30769
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Nederland,14,39,0.35897
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Onbepaalde nationaliteit,0,39,0.0
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Derdelander,30,43,0.69767
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,EU+ (excl. Nederland),5,43,0.11628
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Nederland,8,43,0.18605
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Onbepaalde nationaliteit,0,43,0.0
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Derdelander,19,49,0.38776
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,EU+ (excl. Nederland),15,49,0.30612
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Nederland,15,49,0.30612
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,0,49,0.0
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,9,34,0.26471
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),14,34,0.41176
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,10,34,0.29412
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,1,34,0.02941
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,11,37,0.2973
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),19,37,0.51351
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,7,37,0.18919
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,0,37,0.0
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,6,35,0.17143
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),19,35,0.54286
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,10,35,0.28571
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,0,35,0.0
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,14,42,0.33333
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),19,42,0.45238
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,8,42,0.19048
Dessel,13006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,1,42,0.02381
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,81,194,0.41753
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),77,194,0.39691
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,36,194,0.18557
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,0,194,0.0
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,77,219,0.3516
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),113,219,0.51598
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,29,219,0.13242
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,0,219,0.0
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,61,193,0.31606
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),111,193,0.57513
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,18,193,0.09326
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,3,193,0.01554
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,48,182,0.26374
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,EU+ (excl. Nederland),104,182,0.57143
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Nederland,27,182,0.14835
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Onbepaalde nationaliteit,3,182,0.01648
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Derdelander,53,192,0.27604
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,EU+ (excl. Nederland),107,192,0.55729
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Nederland,30,192,0.15625
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Onbepaalde nationaliteit,2,192,0.01042
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Derdelander,78,234,0.33333
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,EU+ (excl. Nederland),105,234,0.44872
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Nederland,48,234,0.20513
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Onbepaalde nationaliteit,3,234,0.01282
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Derdelander,108,249,0.43373
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,EU+ (excl. Nederland),101,249,0.40562
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Nederland,34,249,0.13655
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Onbepaalde nationaliteit,6,249,0.0241
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Derdelander,86,274,0.31387
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,EU+ (excl. Nederland),152,274,0.55474
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Nederland,36,274,0.13139
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,0,274,0.0
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,91,288,0.31597
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),155,288,0.53819
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,42,288,0.14583
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,0,288,0.0
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,90,331,0.2719
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),210,331,0.63444
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,31,331,0.09366
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,0,331,0.0
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,85,264,0.32197
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),149,264,0.56439
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,29,264,0.10985
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,1,264,0.00379
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,89,236,0.37712
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),121,236,0.51271
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,26,236,0.11017
Geel,13008,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,0,236,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,9,22,0.40909
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),8,22,0.36364
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,5,22,0.22727
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,0,22,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,10,25,0.4
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),10,25,0.4
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,5,25,0.2
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,0,25,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,3,26,0.11538
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),21,26,0.80769
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,2,26,0.07692
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,0,26,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,6,29,0.2069
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,EU+ (excl. Nederland),19,29,0.65517
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Nederland,4,29,0.13793
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Onbepaalde nationaliteit,0,29,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Derdelander,4,22,0.18182
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,EU+ (excl. Nederland),16,22,0.72727
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Nederland,2,22,0.09091
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Onbepaalde nationaliteit,0,22,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Derdelander,11,27,0.40741
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,EU+ (excl. Nederland),9,27,0.33333
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Nederland,7,27,0.25926
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Onbepaalde nationaliteit,0,27,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Derdelander,13,29,0.44828
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,EU+ (excl. Nederland),12,29,0.41379
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Nederland,4,29,0.13793
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Onbepaalde nationaliteit,0,29,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Derdelander,11,26,0.42308
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,EU+ (excl. Nederland),13,26,0.5
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Nederland,2,26,0.07692
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,0,26,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,5,30,0.16667
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),18,30,0.6
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,7,30,0.23333
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,0,30,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,9,26,0.34615
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),13,26,0.5
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,4,26,0.15385
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,0,26,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,4,17,0.23529
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),10,17,0.58824
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,3,17,0.17647
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,0,17,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,7,10,0.7
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),3,10,0.3
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,0,10,0.0
Grobbendonk,13010,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,0,10,0.0
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,70,120,0.58333
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),38,120,0.31667
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,11,120,0.09167
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,1,120,0.00833
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,59,117,0.50427
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),35,117,0.29915
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,23,117,0.19658
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,0,117,0.0
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,52,114,0.45614
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),43,114,0.37719
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,17,114,0.14912
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,2,114,0.01754
Herentals,13011,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,47,101,0.46535
