Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal personen met een (equivalent) leefloon naar herkomst,"Aantal inwoners naar herkomst 
(KSZ-cijfers)",Procent
Hove,11021,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,11,357,0.0308123
Hove,11021,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,12,374,0.0320856
Hove,11021,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,12,377,0.0318302
Hove,11021,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,12,245,0.0489796
Hove,11021,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,15,412,0.0364078
Hove,11021,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,12,279,0.0430108
Hove,11021,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,14,469,0.0298507
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,39,14238,0.00273915
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,38,14296,0.00265809
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,18,3030,0.00594059
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,West- en Noord-EU15,14,2879,0.0048628
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,33,14434,0.00228627
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,14,3040,0.00460526
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,17,470,0.0361702
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,12,2882,0.00416378
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,29,14513,0.00199821
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,19,3086,0.00615684
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,17,524,0.0324427
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,16,2895,0.00552677
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,34,14495,0.00234564
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,13,3120,0.00416667
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,13,574,0.0226481
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,West- en Noord-EU15,12,2889,0.00415369
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen                                     ,13,402,0.0323383
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,37,14468,0.00255737
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,18,3112,0.00578406
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,18,594,0.030303
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,West- en Noord-EU15,15,2879,0.00521014
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen                                     ,15,438,0.0342466
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,33,14470,0.00228058
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,21,3078,0.00682261
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,19,648,0.029321
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,West- en Noord-EU15,18,2836,0.00634697
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,17,491,0.0346232
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,35,14558,0.00240418
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,21,3085,0.00680713
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,22,704,0.03125
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,17,2817,0.00603479
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,21,535,0.0392523
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,44,14653,0.0030028
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,15,3091,0.0048528
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,24,745,0.0322148
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,West- en Noord-EU15,13,2806,0.00463293
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,23,545,0.0422018
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,32,14713,0.00217495
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,21,3099,0.00677638
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,29,785,0.0369427
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,West- en Noord-EU15,18,2785,0.0064632
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,31,577,0.0537262
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,26,14783,0.00175878
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,EU,12,3096,0.00387597
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,36,818,0.0440098
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,West- en Noord-EU15,12,2742,0.00437637
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,30,621,0.0483092
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,27,14899,0.0018122
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,EU,15,3112,0.00482005
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,38,869,0.0437284
Kalmthout,11022,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,West- en Noord-EU15,15,2745,0.00546448
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen                                     ,12,467,0.0256959
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,28,22108,0.00126651
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,19,742,0.0256065
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,36,22202,0.00162148
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,13,811,0.0160296
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,30,22118,0.00135636
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,16,1339,0.0119492
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen                                     ,17,830,0.0204819
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,23,22104,0.00104054
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,23,1384,0.0166185
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen                                     ,18,893,0.0201568
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,28,21992,0.00127319
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,22,1410,0.0156028
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen                                     ,17,808,0.0210396
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,19,21956,0.000865367
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,10,3525,0.00283688
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,19,1324,0.0143505
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen                                     ,22,923,0.0238353
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,28,21948,0.00127574
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,13,3576,0.00363535
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,26,1382,0.0188133
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,18,1328,0.0135542
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,26,21850,0.00118993
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,13,3604,0.0036071
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,25,1795,0.0139276
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,21,1210,0.0173554
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,30,21789,0.00137684
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,15,3621,0.0041425
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,29,1745,0.0166189
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,21,1117,0.0188004
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,29,21707,0.00133597
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,10,3593,0.00278319
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU                                    ,11,373,0.0294906
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,35,1694,0.0206612
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,28,1201,0.0233139
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,30,21718,0.00138134
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,35,1821,0.0192202
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,28,1362,0.020558
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,21,21776,0.000964364
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Europa niet-EU                                    ,17,416,0.0408654
Kapellen,11023,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,48,2020,0.0237624
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,23,18525,0.00124157
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU                                    ,14,183,0.0765027
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,30,894,0.033557
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb                                ,10,360,0.0277778
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,35,18571,0.00188466
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU                                    ,21,219,0.0958904
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,38,969,0.0392157
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen                                     ,15,437,0.0343249
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,32,18579,0.00172237
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,12,1000,0.012
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU                                    ,31,247,0.125506
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,60,1040,0.0576923
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb                                ,14,356,0.0393258
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen                                     ,13,471,0.0276008
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,40,18610,0.00214938
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU                                    ,23,252,0.0912698
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,52,1083,0.0480148
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb                                ,16,360,0.0444444
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen                                     ,19,520,0.0365385
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,40,18677,0.00214167
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU                                    ,22,251,0.0876494
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,53,1122,0.0472371
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb                                ,12,351,0.034188
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen                                     ,22,551,0.0399274
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,33,18588,0.00177534
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU                                    ,14,220,0.0636364
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,46,1138,0.0404218
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb                                ,10,367,0.027248
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen                                     ,24,593,0.0404722
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,39,18445,0.00211439
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU                                    ,14,219,0.0639269
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,49,1193,0.0410729
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb                                ,11,381,0.0288714
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,32,669,0.0478326
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,42,18276,0.0022981
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,14,1327,0.0105501
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,49,1290,0.0379845
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,11,829,0.013269
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,36,722,0.0498615
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,37,18257,0.00202662
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,15,1378,0.0108853
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,51,1323,0.0385488
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb                                ,10,378,0.026455
Kontich,11024,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,West- en Noord-EU15,10,846,0.0118203
