Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Weinig (%),Neutraal (%),Veel (%)
 Hamont-Achel ,72037,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.46,0.42,0.12
 Harelbeke ,34013,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.44,0.4,0.16
 Harelbeke ,34013,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.51,0.35,0.14
 Harelbeke ,34013,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.42,0.43,0.15
 Harelbeke ,34013,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.61,0.29,0.1
 Harelbeke ,34013,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.2,0.48,0.32
 Harelbeke ,34013,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.31,0.46,0.23
 Harelbeke ,34013,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.37,0.41,0.21
 Harelbeke ,34013,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.49,0.36,0.15
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.44,0.4,0.16
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2008,0.47,0.42,0.11
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2011,0.56,0.33,0.11
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2014,0.36,0.47,0.17
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.41,0.41,0.18
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.57,0.32,0.11
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2008,0.09,0.36,0.55
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2011,0.12,0.42,0.46
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2014,0.27,0.46,0.27
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.24,0.49,0.27
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.23,0.49,0.28
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2008,0.32,0.42,0.26
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2011,0.37,0.42,0.22
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2014,0.29,0.47,0.25
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.35,0.45,0.2
 Hasselt ,71022,ja,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.46,0.38,0.16
 Hechtel ,72038,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.45,0.38,0.17
 Hechtel ,72038,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.52,0.33,0.15
 Hechtel ,72038,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.41,0.43,0.16
 Hechtel ,72038,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.64,0.27,0.09
 Hechtel ,72038,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.11,0.39,0.5
 Hechtel ,72038,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.1,0.37,0.53
 Hechtel ,72038,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.34,0.46,0.2
 Hechtel ,72038,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.47,0.37,0.16
 Heers ,73022,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.48,0.38,0.14
 Heers ,73022,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.58,0.34,0.09
 Heers ,73022,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.47,0.4,0.14
 Heers ,73022,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.63,0.31,0.06
 Heers ,73022,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.15,0.44,0.41
 Heers ,73022,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.14,0.38,0.48
 Heers ,73022,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.42,0.41,0.18
 Heers ,73022,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.55,0.35,0.11
 Heist-Op-Den-Berg ,12014,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.44,0.42,0.14
 Heist-Op-Den-Berg ,12014,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.48,0.37,0.15
 Heist-Op-Den-Berg ,12014,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.43,0.43,0.15
 Heist-Op-Den-Berg ,12014,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.61,0.3,0.09
 Heist-Op-Den-Berg ,12014,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.22,0.47,0.31
 Heist-Op-Den-Berg ,12014,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.23,0.52,0.25
 Heist-Op-Den-Berg ,12014,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.37,0.45,0.18
 Heist-Op-Den-Berg ,12014,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.51,0.37,0.12
 Hemiksem ,11018,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.47,0.38,0.15
 Hemiksem ,11018,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.58,0.32,0.1
 Hemiksem ,11018,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.41,0.45,0.14
 Hemiksem ,11018,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.68,0.27,0.06
 Hemiksem ,11018,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.21,0.46,0.33
 Hemiksem ,11018,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.22,0.52,0.26
 Hemiksem ,11018,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.36,0.44,0.2
 Hemiksem ,11018,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.55,0.36,0.09
 Herent ,24038,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.31,0.46,0.23
 Herent ,24038,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.37,0.46,0.17
 Herent ,24038,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.32,0.46,0.22
 Herent ,24038,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.47,0.39,0.14
 Herent ,24038,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.22,0.45,0.32
 Herent ,24038,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.25,0.5,0.25
 Herent ,24038,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.26,0.43,0.31
 Herent ,24038,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.38,0.43,0.19
 Herentals ,13011,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.42,0.43,0.15
 Herentals ,13011,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.54,0.32,0.15
 Herentals ,13011,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.4,0.45,0.15
 Herentals ,13011,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.64,0.27,0.1
 Herentals ,13011,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.28,0.45,0.28
 Herentals ,13011,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.3,0.48,0.22
 Herentals ,13011,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.34,0.46,0.2
 Herentals ,13011,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.54,0.33,0.13
 Herenthout ,13012,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.43,0.44,0.13
 Herenthout ,13012,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.54,0.34,0.12
 Herenthout ,13012,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.42,0.47,0.11
 Herenthout ,13012,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.65,0.28,0.08
 Herenthout ,13012,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.21,0.46,0.32
 Herenthout ,13012,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.17,0.47,0.36
 Herenthout ,13012,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.36,0.5,0.15
 Herenthout ,13012,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.52,0.37,0.11
 Herk-De-Stad ,71024,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.41,0.43,0.16
 Herk-De-Stad ,71024,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.48,0.38,0.14
 Herk-De-Stad ,71024,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.39,0.45,0.16
 Herk-De-Stad ,71024,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.61,0.29,0.1
 Herk-De-Stad ,71024,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.2,0.49,0.31
 Herk-De-Stad ,71024,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.17,0.49,0.33
 Herk-De-Stad ,71024,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.33,0.46,0.22
 Herk-De-Stad ,71024,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.51,0.33,0.16
 Herne ,23032,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.41,0.43,0.15
 Herne ,23032,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.55,0.35,0.1
 Herne ,23032,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.41,0.45,0.14
 Herne ,23032,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.62,0.28,0.09
 Herne ,23032,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.1,0.34,0.56
 Herne ,23032,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.06,0.35,0.6
 Herne ,23032,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.37,0.43,0.2
 Herne ,23032,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.52,0.34,0.14
 Herselt ,13013,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.46,0.43,0.11
 Herselt ,13013,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.52,0.36,0.11
 Herselt ,13013,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.46,0.42,0.11
 Herselt ,13013,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.65,0.28,0.07
 Herselt ,13013,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.24,0.49,0.27
 Herselt ,13013,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.18,0.54,0.28
 Herselt ,13013,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.41,0.42,0.18
 Herselt ,13013,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.52,0.34,0.13
 Herzele ,41027,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.38,0.49,0.13
 Herzele ,41027,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.47,0.4,0.13
 Herzele ,41027,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.4,0.46,0.14
 Herzele ,41027,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.59,0.33,0.08
 Herzele ,41027,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.19,0.45,0.35
 Herzele ,41027,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.19,0.5,0.31
 Herzele ,41027,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.33,0.46,0.21
 Herzele ,41027,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.45,0.41,0.14
 Heusden-Zolder ,71070,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.41,0.42,0.17
 Heusden-Zolder ,71070,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.5,0.38,0.12
 Heusden-Zolder ,71070,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.42,0.43,0.16
 Heusden-Zolder ,71070,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.59,0.31,0.1
 Heusden-Zolder ,71070,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.24,0.47,0.29
 Heusden-Zolder ,71070,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.25,0.46,0.29
 Heusden-Zolder ,71070,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.38,0.42,0.2
 Heusden-Zolder ,71070,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.46,0.4,0.13
 Heuvelland ,33039,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.49,0.38,0.13
 Heuvelland ,33039,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.57,0.34,0.08
 Heuvelland ,33039,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.47,0.42,0.11
 Heuvelland ,33039,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.63,0.31,0.06
 Heuvelland ,33039,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.2,0.49,0.31
 Heuvelland ,33039,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.2,0.46,0.35
 Heuvelland ,33039,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.42,0.43,0.15
 Heuvelland ,33039,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.52,0.37,0.1
 Hoegaarden ,24041,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.36,0.46,0.18
 Hoegaarden ,24041,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.45,0.37,0.18
 Hoegaarden ,24041,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.37,0.48,0.15
 Hoegaarden ,24041,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.57,0.33,0.1
 Hoegaarden ,24041,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.2,0.44,0.36
 Hoegaarden ,24041,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.25,0.49,0.26
 Hoegaarden ,24041,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.32,0.48,0.2
 Hoegaarden ,24041,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.44,0.4,0.16
 Hoeilaart ,23033,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.34,0.35,0.3
 Hoeilaart ,23033,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.32,0.41,0.27
 Hoeilaart ,23033,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.36,0.41,0.23
 Hoeilaart ,23033,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.43,0.4,0.17
 Hoeilaart ,23033,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.16,0.37,0.47
 Hoeilaart ,23033,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.09,0.39,0.52
 Hoeilaart ,23033,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.3,0.43,0.27
 Hoeilaart ,23033,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.33,0.43,0.24
 Hoeselt ,73032,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.47,0.35,0.17
 Hoeselt ,73032,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.54,0.37,0.09
 Hoeselt ,73032,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.45,0.39,0.16
 Hoeselt ,73032,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.63,0.31,0.06
 Hoeselt ,73032,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.23,0.46,0.31
 Hoeselt ,73032,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.4,0.42,0.18
 Hoeselt ,73032,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.38,0.39,0.23
 Hoeselt ,73032,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.48,0.38,0.14
 Holsbeek ,24043,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.35,0.44,0.21
 Holsbeek ,24043,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.4,0.45,0.15
 Holsbeek ,24043,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.36,0.46,0.18
 Holsbeek ,24043,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.54,0.38,0.08
 Holsbeek ,24043,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.21,0.46,0.34
 Holsbeek ,24043,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.2,0.47,0.34
 Holsbeek ,24043,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.29,0.46,0.25
 Holsbeek ,24043,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.43,0.43,0.14
 Hooglede ,36006,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.42,0.44,0.14
 Hooglede ,36006,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.55,0.35,0.1
 Hooglede ,36006,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.41,0.45,0.14
 Hooglede ,36006,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.64,0.28,0.08
 Hooglede ,36006,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.15,0.43,0.42
 Hooglede ,36006,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.18,0.45,0.37
 Hooglede ,36006,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.33,0.43,0.23
 Hooglede ,36006,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.51,0.37,0.12
 Hoogstraten ,13014,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.34,0.45,0.22
 Hoogstraten ,13014,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.47,0.38,0.15
 Hoogstraten ,13014,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.34,0.46,0.19
 Hoogstraten ,13014,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.57,0.32,0.11
 Hoogstraten ,13014,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.15,0.48,0.37
 Hoogstraten ,13014,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.16,0.49,0.35
 Hoogstraten ,13014,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.27,0.5,0.24
 Hoogstraten ,13014,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.44,0.4,0.16
 Horebeke ,45062,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.45,0.41,0.14
 Horebeke ,45062,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.44,0.39,0.17
 Horebeke ,45062,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.44,0.41,0.14
 Horebeke ,45062,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.58,0.3,0.12
 Horebeke ,45062,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.35,0.34,0.31
 Horebeke ,45062,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.26,0.4,0.34
 Horebeke ,45062,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.37,0.44,0.19
 Horebeke ,45062,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.44,0.43,0.14
 Houthalen-Helchteren ,72039,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.47,0.38,0.15
 Houthalen-Helchteren ,72039,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.58,0.31,0.1
 Houthalen-Helchteren ,72039,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.43,0.41,0.16
 Houthalen-Helchteren ,72039,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.64,0.29,0.08
 Houthalen-Helchteren ,72039,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.28,0.43,0.29
 Houthalen-Helchteren ,72039,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.33,0.43,0.24
 Houthalen-Helchteren ,72039,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.38,0.42,0.2
 Houthalen-Helchteren ,72039,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.55,0.35,0.1
 Houthulst ,32006,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.45,0.45,0.1
 Houthulst ,32006,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.59,0.32,0.09
 Houthulst ,32006,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.45,0.42,0.13
 Houthulst ,32006,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.65,0.26,0.09
 Houthulst ,32006,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.25,0.44,0.31
 Houthulst ,32006,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.16,0.46,0.37
 Houthulst ,32006,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.41,0.43,0.15
 Houthulst ,32006,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.52,0.35,0.12
 Hove ,11021,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.3,0.45,0.26
 Hove ,11021,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.42,0.42,0.16
 Hove ,11021,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.31,0.5,0.19
 Hove ,11021,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.59,0.31,0.1
 Hove ,11021,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.17,0.55,0.28
 Hove ,11021,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.21,0.51,0.28
 Hove ,11021,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.24,0.48,0.28
 Hove ,11021,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.44,0.39,0.17
 Huldenberg ,24045,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.39,0.43,0.18
 Huldenberg ,24045,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.47,0.4,0.14
 Huldenberg ,24045,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.45,0.4,0.15
 Huldenberg ,24045,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.62,0.3,0.08
 Huldenberg ,24045,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.23,0.45,0.33
 Huldenberg ,24045,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.14,0.5,0.36
 Huldenberg ,24045,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.37,0.42,0.21
 Huldenberg ,24045,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.42,0.43,0.16
 Hulshout ,13016,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.46,0.41,0.13
 Hulshout ,13016,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.57,0.34,0.09
 Hulshout ,13016,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.46,0.43,0.11
 Hulshout ,13016,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.65,0.31,0.04
 Hulshout ,13016,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.28,0.46,0.26
